Nose_x,Nose_y,Neck_x,Neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,Rwrist_y,Lshoulder_x,Lshoulder_y,Lelbow_x,Lelbow_y,Lwrist_x,Lwrist_y,Reye_x,Reye_y,Leye_x,Leye_y,frame_w,frame_y,Posture,Nose_Neck_A,Rshoulder_Neck_A,Lshoulder_Neck_A,Rshoulder_Relbow_A,Lshoulder_Lelbow_A,Relbow_Rwrist_A,Lelbow_Lwrist_A
0.4514193534851074,0.4218182563781738,0.4514200687408447,0.7656266689300537,0.29172199964523315,0.7603399753570557,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.6077135801315308,0.7655134201049805,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.4132169187068939,0.3490830361843109,0.4930442571640015,0.3541410267353058,1080,720,correct,89.99988080240762,1.8960445354835527,179.95848401818995,90.0,90.0,90.0,90.0
0.5273435711860657,0.4738195836544037,0.5157224535942078,0.8853942751884459,0.2538931667804718,0.8801221251487732,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.7812155485153198,0.9063045978546144,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4765328764915466,0.4322336912155152,0.5780315399169922,0.4271294176578522,640,480,correct,91.61735923194063,1.1535421978459295,-175.49666206782385,90.0,90.0,90.0,90.0
0.4062524437904358,0.4634083211421967,0.4028547108173369,0.79164057970047,0.19096097350120544,0.7863712310791016,0.034777671098709106,0.9846153259277344,-0.0034722222480922933,-0.005208333488553762,0.6180808544158936,0.7865679264068604,0.7986191511154175,0.9846103191375732,-0.0034722222480922933,-0.005208333488553762,0.35410162806510925,0.3750576972961426,0.4618989527225494,0.3802966773509979,1080,720,correct,90.59308249293647,1.4245311282678845,178.64984884711393,128.2322176112076,47.64724827065459,90.0,90.0
0.5417683720588684,0.6092690229415894,0.5556129813194275,0.95315283536911,0.3403295874595642,0.9480162262916564,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.7604560256004333,0.9373978972434998,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.4894892871379852,0.5208979249000549,0.5973336696624756,0.5207913517951965,1080,720,correct,87.69454246169833,1.366803944568641,175.60191169686672,90.0,90.0,90.0,90.0
0.4687547087669373,0.3282337486743927,0.4652674198150635,0.6821953654289246,0.27427393198013306,0.6667500138282776,0.1839964389801025,0.98456472158432,-0.0034722222480922933,-0.005208333488553762,0.6562352180480957,0.6822962164878845,0.7083603143692017,0.9845983386039734,-0.0034722222480922933,-0.005208333488553762,0.4235070049762726,0.25511521100997925,0.5174422264099121,0.2603776454925537,1080,720,correct,90.56446932389727,4.623361200423593,-179.96974181221069,105.85756858862123,80.21684922297202,90.0,90.0
0.4341351091861725,0.515430748462677,0.4375301599502564,0.8489220142364502,0.2221951335668564,0.8490731716156006,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.6527196168899536,0.8334066271781921,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.3785818517208099,0.4271615743637085,0.4897114038467407,0.4271500408649445,1080,720,correct,89.41673027043048,-0.04021955271517622,175.87605012361286,90.0,90.0,90.0,90.0
0.5590287446975708,0.557386577129364,0.5799321532249451,0.8853273987770081,0.3402439653873444,0.8802626729011536,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.8160119056701659,0.8698291778564453,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.4964323043823242,0.4740414917469025,0.6216182112693787,0.4740171730518341,1080,720,correct,86.35282066408595,1.2105070424332152,176.2440222673024,90.0,90.0,90.0,90.0
0.4200465381145477,0.5939012169837952,0.4235675036907196,0.937632381916046,0.19443731009960172,0.9375524520874025,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.642332911491394,0.92709082365036,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.3611332178115845,0.5103854537010193,0.4791313111782074,0.50522381067276,1080,720,correct,89.41311864472151,0.01998707189541513,177.24124586588493,90.0,90.0,90.0,90.0
0.5243595242500305,0.2969186007976532,0.5451284050941467,0.6927013397216797,0.2743370831012726,0.6822322010993958,0.006769562605768442,0.9844512343406676,-0.0034722222480922933,-0.005208333488553762,0.8055871725082397,0.687515914440155,0.9375308156013488,0.9845849871635436,0.9653484225273132,0.7238571643829346,0.4687482416629791,0.20323294401168826,0.5867921113967896,0.20838938653469088,1080,720,correct,86.9961328794631,2.2140254112082083,178.85945962749182,131.5198490197423,66.05153347507886,90.0,-83.91002928544992
0.43402352929115295,0.4741005599498749,0.44795283675193787,0.8490217328071594,0.1805620938539505,0.8333312869071959,0.0067545678466558465,0.9846106171607972,-0.0034722222480922933,-0.005208333488553762,0.7083014845848083,0.838486909866333,-0.0034722222480922933,-0.005208333488553762,-0.0034722222480922933,-0.005208333488553762,0.3750948011875153,0.3904978334903717,0.493089884519577,0.3907589614391327,1080,720,correct,87.87228973874599,3.3582561628236074,177.68283114331777,138.96420279807995,90.0,90.0,90.0
