Nose_x,Nose_y,Neck_x,Neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,Rwrist_y,Lshoulder_x,Lshoulder_y,Lelbow_x,Lelbow_y,Lwrist_x,Lwrist_y,Reye_x,Reye_y,Leye_x,Leye_y,frame_w,frame_y,Posture,Nose_Neck_A,Rshoulder_Neck_A,Lshoulder_Neck_A,Rshoulder_Relbow_A,Lshoulder_Lelbow_A,Relbow_Rwrist_A,Lelbow_Lwrist_A
0.4842507839202881,0.4321138560771942,0.4647588431835175,0.8906848430633545,0.1913890689611435,0.8697593808174133,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.7382095456123352,0.8906144499778748,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4218516051769257,0.3958719670772553,0.5352281928062439,0.39077186584472656,640.0,480.0,correct,92.43393957280576,4.3772476426962905,179.9852506262373,90.0,90.0,90.0,90.0
0.6015176773071289,0.4480808079242706,0.5780512690544128,0.942834198474884,0.29692667722702026,0.926980435848236,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8671927452087402,0.9426009058952332,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.5428873300552368,0.3907005488872528,0.6562126874923706,0.39582523703575134,640.0,480.0,correct,92.71553322959437,3.2277239494514816,179.95377115216078,90.0,90.0,90.0,90.0
0.5389444231987001,0.4323456287384033,0.5585272312164307,0.9373037219047546,0.27726101875305176,0.9269962906837464,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8475561738014221,0.9217858910560608,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4766707122325897,0.3803087770938873,0.5860743522644043,0.3699369132518768,640.0,480.0,correct,87.7791221061438,2.098752427256362,176.92676664573705,90.0,90.0,90.0,90.0
0.5625595450401306,0.4740931689739227,0.5311518907546997,0.8750088214874268,0.2304777055978775,0.8541892170906067,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8281932473182678,0.8698609471321106,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4922358691692352,0.3905748128890991,0.6249666810035706,0.3958638906478882,640.0,480.0,correct,94.47939164921337,3.9610133918204498,179.0071350549376,90.0,90.0,90.0,90.0
0.5039375424385071,0.4897061884403229,0.4843722879886627,0.8801432251930237,0.21091172099113464,0.8542888164520264,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.7577586770057678,0.8802089095115662,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4413816034793854,0.4271115064620972,0.550915539264679,0.42695799469947815,640.0,480.0,correct,92.86875854569988,5.400991483072487,-179.98623401050145,90.0,90.0,90.0,90.0
0.5391443371772766,0.4790695905685425,0.5352008938789368,0.8803046345710754,0.2617742121219635,0.8748960494995117,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8086111545562744,0.864582359790802,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4766625761985779,0.4217424392700195,0.5936529040336609,0.4113892316818237,640.0,480.0,correct,90.56309982536479,1.133205756025093,176.70886884763323,90.0,90.0,90.0,90.0
0.5389571785926819,0.4477908611297608,0.5390955805778503,0.8177502751350403,0.28505441546440125,0.8019378781318665,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.7928967475891113,0.82802814245224,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4803545773029328,0.39586785435676575,0.582099199295044,0.3907198905944824,640.0,480.0,correct,89.9785656238056,3.561691755201056,-177.68103180399297,90.0,90.0,90.0,90.0
0.5274339914321899,0.4324651956558228,0.5234181880950928,0.8175640106201172,0.2616358697414398,0.8021983504295349,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.7968552112579346,0.8228200078010559,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4610549211502075,0.3750889301300049,0.5780876278877258,0.3647365272045136,640.0,480.0,correct,90.59745767583529,3.35919749878961,-178.89879808249518,90.0,90.0,90.0,90.0
0.5076816678047179,0.4531011581420898,0.4921163022518158,0.7967180609703064,0.2616572678089142,0.7915363311767578,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.7225313186645508,0.7865433692932129,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4530777633190155,0.406123012304306,0.5469719767570496,0.4010183811187744,640.0,480.0,correct,92.59364569866283,1.2880433728707814,177.47156923124783,90.0,90.0,90.0,90.0
0.5467519164085388,0.4271579682826996,0.5624164342880249,0.9373382925987244,0.28126761317253113,0.9269788265228271,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8514928221702576,0.9270052909851074,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4845028221607208,0.3800951540470123,0.6016718745231628,0.369703084230423,640.0,480.0,correct,88.24134949365023,2.1102179222982445,177.9528406606888,90.0,90.0,90.0,90.0
0.5390028953552246,0.4583975374698639,0.5351852178573608,0.8748771548271179,0.2500267922878265,0.8749821186065674,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8164287805557251,0.8542553782463074,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4764952063560486,0.4010532796382904,0.5899109244346619,0.3958263695240021,640.0,480.0,correct,90.52518940393392,-0.02108996527307162,175.80637472714503,90.0,90.0,90.0,90.0
0.5116999149322511,0.4583219587802887,0.5155130624771118,0.869816243648529,0.2305658310651779,0.8696968555450441,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.7929489612579346,0.8540717959403992,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.44918715953826893,0.40107810497283936,0.5663179159164429,0.3957294523715973,640.0,480.0,correct,89.46907887711585,0.024005967770222587,176.75195651532405,90.0,90.0,90.0,90.0
0.5390742421150208,0.4321801662445069,0.5664310455322266,0.932145357131958,0.2928982079029083,0.9165655970573424,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8476645350456238,0.9270739555358888,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4881990849971771,0.3906055390834808,0.5936369299888611,0.3802178800106049,640.0,480.0,correct,86.86804618166576,3.259905008333815,178.9669138671453,90.0,90.0,90.0,90.0
0.5625035762786865,0.4584243297576904,0.5428735017776489,0.8698654174804688,0.2460322380065918,0.8593184947967529,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8360261321067809,0.8646206259727478,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4844233393669128,0.3907046616077423,0.6134074926376343,0.3803078234195709,640.0,480.0,correct,92.73154096438007,2.034892490692195,178.9750309896354,90.0,90.0,90.0,90.0
0.5118389725685121,0.4739262759685517,0.4960741698741913,0.8854770660400391,0.2109780460596085,0.8699104785919191,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.7773144841194153,0.8697922825813293,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4532366394996643,0.40613338351249695,0.5741954445838928,0.4114701747894287,640.0,480.0,correct,92.19369097390145,3.1253143505419754,176.80791880852095,90.0,90.0,90.0,90.0
0.4961647093296051,0.4843139946460724,0.5741443634033203,0.8853928446769714,0.2967846989631653,0.8853208422660828,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.851466178894043,0.8749558329582214,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4569710195064545,0.4322984516620636,0.570170521736145,0.4166862964630127,640.0,480.0,correct,78.99754659931492,0.014873951388502157,177.84468947120644,90.0,90.0,90.0,90.0
0.5781744718551636,0.4427828788757324,0.5741358995437622,0.9426019787788392,0.29684993624687195,0.9218571782112122,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8594545722007751,0.9374895691871644,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.5196670293807983,0.3956922590732575,0.6366252303123474,0.3906231224536896,640.0,480.0,correct,90.46294371953873,4.278541087441662,178.97347009407932,90.0,90.0,90.0,90.0
0.5429384708404541,0.4581738710403442,0.5508396029472351,0.8489949107170105,0.2694593071937561,0.8230355381965637,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8398867845535278,0.8594067096710205,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4765760898590088,0.3907913267612457,0.6054481863975525,0.3800436556339264,640.0,480.0,correct,88.84182319617322,5.271030277144178,-177.937034632932,90.0,90.0,90.0,90.0
0.5742218494415283,0.44804123044013977,0.5819830894470215,0.8749866485595703,0.2929503917694092,0.9115116000175476,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8672769069671631,0.8332392573356628,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.5076713562011719,0.3907493650913239,0.6250110268592834,0.3852705955505371,640.0,480.0,correct,88.9585616722396,-7.202269301860118,171.674924495894,90.0,90.0,90.0,90.0
0.44925618171691895,0.4740170538425446,0.4492211937904358,0.8906271457672119,0.1719442903995514,0.8749793171882629,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.72258460521698,0.8854382038116455,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.3868336081504822,0.427180141210556,0.4998986423015594,0.4166184365749359,640.0,480.0,correct,90.00481183858852,3.2300006258400273,178.91255097726562,90.0,90.0,90.0,90.0
0.5977035164833069,0.4741322994232178,0.5780736207962036,0.8751147389411926,0.2967832088470459,0.8698858618736267,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.859436571598053,0.8697088360786438,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.5312389731407166,0.4063226282596588,0.6484370231628418,0.4115791022777557,640.0,480.0,correct,92.80264889911311,1.0649424019737879,178.89929604052568,90.0,90.0,90.0,90.0
0.5157793164253235,0.4428898990154265,0.5155925154685974,0.8646215796470642,0.222634881734848,0.8801152110099792,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8085078001022339,0.8386202454566956,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.4453548491001129,0.3853342235088349,0.5703291893005371,0.3696755468845368,640.0,480.0,correct,90.02537847219216,-3.0273777215964235,174.9272972914044,90.0,90.0,90.0,90.0
0.5741810202598572,0.4582180976867676,0.5703073740005493,0.8802935481071472,0.2889681756496429,0.8800927996635437,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.855368971824646,0.8645730018615723,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.5115669965744019,0.4061600267887116,0.6288801431655884,0.3959386050701141,640.0,480.0,correct,90.52582387993493,0.040883164086778424,176.84345592978244,90.0,90.0,90.0,90.0
0.5703331828117371,0.44263610243797297,0.574188768863678,0.9376230239868164,0.2969278395175934,0.9269824028015136,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8631883859634399,0.9375093579292296,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.5155189037322998,0.3907041549682617,0.6250835061073303,0.39058277010917664,640.0,480.0,correct,89.55371681319271,2.197798436280548,179.9774650738186,90.0,90.0,90.0,90.0
0.5704220533370972,0.427093118429184,0.5819783806800842,0.9374141693115234,0.3007282912731171,0.9114121794700624,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8633799552917479,0.9322307705879213,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.5118193030357361,0.3800960779190064,0.621116042137146,0.36474379897117615,640.0,480.0,correct,88.70274675914328,5.282065244287025,178.9447348010751,90.0,90.0,90.0,90.0
0.5701671242713928,0.4268986880779265,0.5740947127342224,0.9321956634521484,0.2930606007575989,0.9114118218421936,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.8594531416893005,0.9323424696922302,-0.0039062497671693563,-0.005208333488553762,-0.0039062497671693563,-0.005208333488553762,0.5116894841194153,0.3699260056018829,0.6210494041442871,0.3698023855686188,640.0,480.0,correct,89.55465850429106,4.22960219970157,-179.97052346674468,90.0,90.0,90.0,90.0
